Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
Vodafone,Outdoor,4G,2,Poor Voice Quality,28.689194,77.331184,Uttar Pradesh
Vodafone,Indoor,3G,1,Call Dropped,28.4511003,77.08759271,Haryana
Idea,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,2,Poor Voice Quality,27.973866,73.3005,Rajasthan
RJio,Outdoor,4G,1,Poor Voice Quality,27.974024,73.30081,Rajasthan
RJio,Indoor,4G,5,Satisfactory,20.7787393,76.6995584,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,21.137045,72.8481,Gujarat
RJio,Indoor,4G,5,Satisfactory,25.5944645,91.9457092,Meghalaya
RJio,NA,4G,1,Poor Voice Quality,27.348915,77.73004,NA
RJio,NA,4G,4,Satisfactory,21.92227,78.071075,NA
Idea,Indoor,Unknown,5,Satisfactory,30.19219311,74.95898816,Punjab
Vodafone,NA,3G,4,Satisfactory,28.556185,77.32532,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,26.2662098,73.0386318,Rajasthan
RJio,NA,4G,1,Poor Voice Quality,21.92227,78.071075,NA
RJio,Outdoor,4G,1,Poor Voice Quality,14.803564,75.40305,Karnataka
Vodafone,Outdoor,3G,1,Call Dropped,20.5206585,76.1917567,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,13.1125092,77.5675814,Karnataka
RJio,Travelling,4G,1,Poor Voice Quality,13.1125133,77.5675696,Karnataka
Airtel,Indoor,4G,5,Satisfactory,13.00741901,80.20567828,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,19.023365,73.023435,Maharashtra
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,19.023365,73.023435,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,13.1125133,77.5675696,Karnataka
RJio,Outdoor,4G,5,Satisfactory,19.160809,83.41937,Odisha
RJio,Indoor,4G,1,Call Dropped,20.27525793,86.62657518,Odisha
RJio,Indoor,4G,1,Poor Voice Quality,13.1125133,77.5675696,Karnataka
RJio,NA,4G,5,Satisfactory,18.518919,73.85139,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.023365,73.023435,Maharashtra
RJio,Travelling,4G,4,Satisfactory,22.8521753,88.36519972,West Bengal
Idea,Indoor,2G,2,Poor Voice Quality,11.91213519,75.3639961,Kerala
RJio,Indoor,4G,5,Satisfactory,19.023365,73.023435,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,25.79869992,72.18050344,Rajasthan
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,19.023365,73.023435,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,23.10835833,72.58502333,Gujarat
RJio,Travelling,4G,5,Satisfactory,23.038845,72.63823167,Gujarat
RJio,Travelling,4G,5,Satisfactory,23.07791667,72.65473333,Gujarat
RJio,Travelling,4G,5,Satisfactory,23.105395,72.619105,Gujarat
RJio,Travelling,4G,5,Satisfactory,23.11028333,72.58529333,Gujarat
RJio,Indoor,4G,5,Satisfactory,23.11036167,72.58485,Gujarat
Vodafone,Indoor,3G,5,Satisfactory,28.44714644,77.29926782,Haryana
RJio,Indoor,4G,3,Satisfactory,22.31719724,88.22661225,West Bengal
RJio,Indoor,4G,4,Satisfactory,18.73028,73.6787002,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.023365,73.023435,Maharashtra
RJio,Indoor,4G,5,Satisfactory,23.2474589,87.8597326,West Bengal
Airtel,Outdoor,3G,3,Satisfactory,-1,-1,NA
Airtel,Outdoor,3G,3,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,3G,2,Poor Voice Quality,12.8954308,79.1278638,Tamil Nadu
Vodafone,Indoor,3G,1,Poor Voice Quality,21.1749706,72.8375663,Gujarat
Vodafone,Indoor,3G,1,Poor Voice Quality,21.17508625,72.83760757,Gujarat
Vodafone,Travelling,4G,1,Poor Voice Quality,25.6044347,85.1384042,Bihar
Airtel,Travelling,4G,1,Poor Voice Quality,25.6044347,85.1384042,Bihar
Idea,Indoor,2G,4,Satisfactory,20.25417177,85.80141745,Odisha
Vodafone,Outdoor,4G,5,Satisfactory,17.5373234,73.5076906,Maharashtra
RJio,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,5,Satisfactory,13.01396757,80.22996096,Tamil Nadu
RJio,Outdoor,4G,5,Satisfactory,13.62903844,79.42132091,Andhra Pradesh
Airtel,Outdoor,Unknown,4,Satisfactory,16.8840256,79.6917951,Telangana
RJio,Travelling,4G,3,Satisfactory,23.45088677,87.4499666,West Bengal
RJio,Indoor,4G,1,Poor Voice Quality,13.1125061,77.5676116,Karnataka
Vodafone,Outdoor,2G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,19.05037744,72.90438939,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.023365,73.023435,Maharashtra
RJio,Indoor,4G,5,Satisfactory,19.023365,73.023435,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,12.9395435,77.5771701,Karnataka
RJio,Outdoor,4G,5,Satisfactory,25.340055,87.05632,Bihar
Vodafone,Outdoor,3G,4,Satisfactory,19.112072,72.92775,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
Idea,Outdoor,4G,3,Poor Voice Quality,20.60979017,72.92023339,Gujarat
RJio,Outdoor,4G,5,Satisfactory,20.013557,73.82637,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,25.45022263,81.85979614,Uttar Pradesh
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,18.926378,83.01068,Odisha
RJio,Indoor,4G,2,Poor Voice Quality,23.8560695,72.1173614,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,23.8560695,72.1173614,Gujarat
RJio,Travelling,4G,2,Poor Voice Quality,23.8560695,72.1173614,Gujarat
RJio,Travelling,4G,2,Poor Voice Quality,23.8560695,72.1173614,Gujarat
RJio,Travelling,4G,3,Satisfactory,23.8560695,72.1173614,Gujarat
RJio,Travelling,4G,2,Poor Voice Quality,23.8560695,72.1173614,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,23.8560695,72.1173614,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,23.8560695,72.1173614,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,22.6786474,72.8612967,Gujarat
Vodafone,Indoor,4G,5,Satisfactory,12.70116537,79.97740906,Tamil Nadu
RJio,Travelling,4G,5,Satisfactory,13.62900778,79.42138085,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,12.99328486,77.680951,Karnataka
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Travelling,4G,1,Poor Voice Quality,12.93121548,77.60814614,Karnataka
Airtel,Outdoor,4G,1,Poor Voice Quality,12.93121548,77.60814614,Karnataka
RJio,Indoor,4G,4,Satisfactory,18.87870496,72.94158336,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,19.0554017,72.8399331,Maharashtra
Idea,Indoor,3G,2,Poor Voice Quality,11.91213519,75.3639961,Kerala
Airtel,Indoor,Unknown,4,Satisfactory,12.97644616,77.71202683,Karnataka
RJio,Indoor,4G,4,Satisfactory,18.87870496,72.94158336,Maharashtra
RJio,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,18.87870496,72.94158336,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,22.6356703,88.4401991,West Bengal
Airtel,Indoor,4G,2,Poor Voice Quality,31.32618667,75.58541167,Punjab
RJio,Indoor,4G,4,Satisfactory,18.87870496,72.94158336,Maharashtra
Idea,Indoor,4G,3,Satisfactory,11.7065181,78.1651719,Tamil Nadu
Airtel,Indoor,4G,5,Satisfactory,19.023365,73.023435,Maharashtra
Airtel,Travelling,3G,4,Satisfactory,-1,-1,NA
Vodafone,Outdoor,Unknown,1,Poor Voice Quality,26.547531,81.85425,NA
RJio,Travelling,4G,4,Satisfactory,22.86141562,88.36710328,West Bengal
Idea,Indoor,3G,5,Satisfactory,17.4204661,78.3604955,Telangana
Vodafone,Travelling,4G,5,Satisfactory,19.20257329,72.97820651,Maharashtra
RJio,Travelling,4G,4,Satisfactory,13.0924938,77.5517318,Karnataka
RJio,Indoor,Unknown,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,3,Satisfactory,23.807595,87.80563,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,23.807595,87.80563,West Bengal
Vodafone,Travelling,3G,4,Satisfactory,23.807595,87.80563,West Bengal
RJio,Travelling,4G,3,Call Dropped,22.31709303,88.2266046,West Bengal
RJio,Indoor,4G,1,Call Dropped,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,17.49233167,78.613675,Telangana
RJio,Indoor,4G,1,Poor Voice Quality,17.49233167,78.613675,Telangana
RJio,Indoor,4G,4,Satisfactory,28.67129246,77.28628258,NCT
RJio,Indoor,4G,3,Satisfactory,8.4782123,76.9716582,Kerala
RJio,Indoor,4G,5,Satisfactory,19.023365,73.023435,Maharashtra
Vodafone,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,10.6811678,76.6916199,Kerala
BSNL,Indoor,3G,3,Poor Voice Quality,9.4273341,77.5356087,Tamil Nadu
Airtel,Indoor,3G,1,Poor Voice Quality,12.8961398,79.1278638,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,12.83142291,77.69249592,Karnataka
Airtel,Travelling,4G,2,Poor Voice Quality,25.6044347,85.1384042,Bihar
Vodafone,Outdoor,3G,2,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,2G,1,Poor Voice Quality,-1,-1,NA
RJio,Travelling,4G,5,Satisfactory,28.56434112,77.0668783,Haryana
Airtel,Travelling,3G,1,Poor Voice Quality,25.6044347,85.1384042,Bihar
Vodafone,Indoor,3G,4,Satisfactory,22.635691,88.4401974,West Bengal
Vodafone,Travelling,4G,5,Satisfactory,19.20257329,72.97820651,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.0427859,72.8622066,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,27.31757,79.1556,NA
RJio,Outdoor,4G,5,Satisfactory,27.255442,79.039055,NA
RJio,Outdoor,Unknown,5,Satisfactory,-1,-1,NA
Airtel,Travelling,4G,2,Poor Voice Quality,25.6044347,85.1384042,Bihar
Idea,Indoor,4G,4,Satisfactory,22.28672776,73.24383703,Gujarat
RJio,Outdoor,4G,3,Satisfactory,13.65998018,79.33646176,Andhra Pradesh
Airtel,Indoor,4G,1,Poor Voice Quality,22.53320952,88.37916356,West Bengal
RJio,Outdoor,4G,4,Satisfactory,26.7856834,83.3627222,Uttar Pradesh
Airtel,Indoor,4G,1,Poor Voice Quality,22.53320952,88.37916356,West Bengal
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,19.0637367,72.8402856,Maharashtra
Airtel,Outdoor,Unknown,5,Satisfactory,19.102726,73.00857,Maharashtra
Airtel,Travelling,Unknown,5,Satisfactory,19.103487,73.00948,Maharashtra
RJio,Indoor,4G,1,Call Dropped,13.1125009,77.5676544,Karnataka
Airtel,Travelling,4G,5,Satisfactory,19.103434,73.009476,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,19.102657,73.008514,Maharashtra
Airtel,Outdoor,Unknown,5,Satisfactory,19.102753,73.00863,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,22.6356665,88.440191,West Bengal
Airtel,Indoor,3G,1,Call Dropped,-1,-1,NA
Vodafone,Travelling,3G,1,Poor Voice Quality,28.543354,77.33636,Uttar Pradesh
Vodafone,Indoor,4G,5,Satisfactory,12.79985427,80.02216898,Tamil Nadu
Airtel,Outdoor,3G,4,Satisfactory,12.17991428,76.19551309,Karnataka
Airtel,Outdoor,3G,4,Satisfactory,12.17998812,76.19563001,Karnataka
Airtel,Outdoor,4G,4,Satisfactory,12.17993767,76.19560093,Karnataka
Airtel,Outdoor,3G,4,Satisfactory,12.18038413,76.19564124,Karnataka
Airtel,Outdoor,4G,4,Satisfactory,12.18038413,76.19564124,Karnataka
Airtel,Outdoor,4G,4,Satisfactory,12.18018141,76.19557201,Karnataka
Airtel,Outdoor,3G,4,Satisfactory,12.18009826,76.19550286,Karnataka
Airtel,Outdoor,4G,4,Satisfactory,12.17993209,76.1954923,Karnataka
Airtel,Outdoor,2G,4,Satisfactory,12.1800727,76.19561685,Karnataka
Airtel,Outdoor,3G,4,Satisfactory,12.17995141,76.19567779,Karnataka
Airtel,Outdoor,3G,4,Satisfactory,12.1799999,76.19560394,Karnataka
Airtel,Outdoor,4G,4,Satisfactory,12.30372551,76.63091306,Karnataka
Airtel,Indoor,3G,4,Satisfactory,12.30353105,76.6307041,Karnataka
Airtel,Outdoor,4G,4,Satisfactory,12.30356956,76.63074944,Karnataka
Airtel,Outdoor,3G,4,Satisfactory,12.303408,76.6307311,Karnataka
Airtel,Indoor,3G,4,Satisfactory,12.30352191,76.63064802,Karnataka
Airtel,Indoor,4G,2,Poor Voice Quality,12.30379462,76.63071642,Karnataka
Airtel,Indoor,3G,4,Satisfactory,12.30458382,76.6293666,Karnataka
Airtel,Indoor,3G,4,Satisfactory,12.30347376,76.63081465,Karnataka
Airtel,Indoor,3G,5,Satisfactory,12.3034106,76.6307283,Karnataka
Airtel,Outdoor,3G,1,Call Dropped,12.30370347,76.630544,Karnataka
Airtel,Outdoor,4G,4,Satisfactory,12.30370347,76.630544,Karnataka
Airtel,Outdoor,4G,4,Satisfactory,12.3034106,76.6307283,Karnataka
Airtel,Indoor,3G,4,Satisfactory,12.3036513,76.6307565,Karnataka
Airtel,Indoor,4G,1,Poor Voice Quality,22.53320952,88.37916356,West Bengal
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,22.99431749,72.52031696,Gujarat
Vodafone,Outdoor,3G,5,Satisfactory,23.092348,70.182014,Gujarat
Vodafone,Outdoor,3G,4,Satisfactory,23.092348,70.182014,Gujarat
Vodafone,Indoor,4G,5,Satisfactory,22.45646441,88.3705253,West Bengal
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,3G,1,Poor Voice Quality,28.573872,77.14017,NCT
RJio,Indoor,4G,2,Poor Voice Quality,22.6786474,72.8612967,Gujarat
RJio,Outdoor,4G,1,Poor Voice Quality,14.793712,75.40326,Karnataka
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,3G,4,Satisfactory,23.092348,70.182014,Gujarat
RJio,Indoor,4G,5,Satisfactory,18.586374,73.8622311,Maharashtra
Idea,Outdoor,Unknown,5,Satisfactory,27.143396,78.01427,Uttar Pradesh
Vodafone,Outdoor,4G,4,Satisfactory,23.092348,70.182014,Gujarat
RJio,Outdoor,4G,1,Poor Voice Quality,21.90805314,85.25615473,Odisha
Vodafone,Outdoor,4G,3,Satisfactory,-1,-1,NA
Airtel,Outdoor,3G,3,Satisfactory,13.080798,80.20822,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,18.87870496,72.94158336,Maharashtra
RJio,Indoor,4G,1,Call Dropped,18.87870496,72.94158336,Maharashtra
BSNL,Travelling,Unknown,5,Satisfactory,11.33781011,77.70833032,Tamil Nadu
Vodafone,Outdoor,3G,4,Satisfactory,23.092348,70.182014,Gujarat
RJio,Indoor,4G,3,Poor Voice Quality,18.87870496,72.94158336,Maharashtra
Airtel,Travelling,4G,1,Poor Voice Quality,12.96463604,77.60802416,Karnataka
RJio,Indoor,4G,3,Satisfactory,19.0427859,72.8622066,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,18.87870496,72.94158336,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,18.87870496,72.94158336,Maharashtra
RJio,Indoor,4G,2,Poor Voice Quality,18.87870496,72.94158336,Maharashtra
RJio,Indoor,4G,3,Poor Voice Quality,18.87870496,72.94158336,Maharashtra
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Travelling,Unknown,5,Satisfactory,11.33781011,77.70833032,Tamil Nadu
Vodafone,Outdoor,3G,5,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,3G,1,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,28.66549223,77.14994635,NCT
RJio,Indoor,4G,3,Satisfactory,19.0427353,72.8622663,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,28.66549223,77.14994635,NCT
RJio,Indoor,4G,3,Satisfactory,19.0427557,72.8622205,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.0946356,72.8472229,Maharashtra
RJio,Travelling,4G,3,Satisfactory,28.7094236,77.1342039,NCT
Vodafone,Travelling,3G,4,Satisfactory,23.0956047,72.5451382,Gujarat
Vodafone,Outdoor,Unknown,1,Poor Voice Quality,26.547531,81.85425,NA
Airtel,Indoor,4G,2,Poor Voice Quality,12.8954308,79.1278638,Tamil Nadu
Vodafone,Outdoor,4G,4,Satisfactory,23.092348,70.182014,Gujarat
RJio,Indoor,4G,3,Satisfactory,19.0427859,72.8622066,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,19.16085,83.41944,Odisha
Airtel,Indoor,3G,2,Poor Voice Quality,12.8954308,79.1278638,Tamil Nadu
RJio,Indoor,4G,3,Satisfactory,19.0427628,72.862241,Maharashtra
Vodafone,Outdoor,3G,4,Satisfactory,28.544456,77.337006,Uttar Pradesh
BSNL,Outdoor,3G,4,Satisfactory,17.267103,76.87201,Karnataka
Airtel,Indoor,4G,3,Satisfactory,12.96463604,77.60802416,Karnataka
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,5,Satisfactory,8.9063677,76.566704,Kerala
RJio,Indoor,4G,4,Satisfactory,10.014759,76.3685068,Kerala
Airtel,Indoor,4G,3,Poor Voice Quality,28.6142474,77.0357811,NCT
BSNL,Outdoor,3G,3,Satisfactory,17.267103,76.87201,Karnataka
Vodafone,Travelling,3G,2,Poor Voice Quality,27.998861,75.98046,Haryana
Airtel,Indoor,4G,3,Satisfactory,12.8954308,79.1278638,Tamil Nadu
Airtel,Travelling,3G,5,Satisfactory,32.089996,76.435074,Himachal Pradesh
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Outdoor,3G,2,Poor Voice Quality,23.1781814,80.0252132,Madhya Pradesh
Airtel,Outdoor,3G,2,Poor Voice Quality,23.1781814,80.0252132,Madhya Pradesh
Airtel,Outdoor,4G,5,Satisfactory,28.737238,77.775444,Uttar Pradesh
Vodafone,Indoor,3G,5,Satisfactory,12.91587332,80.10622244,Tamil Nadu
Airtel,Outdoor,4G,5,Satisfactory,28.737238,77.775444,Uttar Pradesh
RJio,Outdoor,4G,5,Satisfactory,19.418533,72.829865,Maharashtra
Idea,Indoor,3G,2,Poor Voice Quality,12.04649408,75.52380203,Kerala
RJio,Travelling,4G,1,Call Dropped,25.60301001,85.0767382,Bihar
Idea,Indoor,3G,4,Satisfactory,17.45258333,78.50195,Telangana
RJio,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,20.70702961,83.49191009,Odisha
Other,Outdoor,4G,4,Satisfactory,15.256056,76.68941,NA
Idea,Indoor,3G,2,Poor Voice Quality,12.04649408,75.52380203,Kerala
Other,Outdoor,4G,2,Poor Voice Quality,14.471523,75.912224,Karnataka
RJio,Outdoor,4G,5,Satisfactory,28.54049,77.1860973,NCT
Airtel,Indoor,3G,3,Satisfactory,12.96463604,77.60802416,Karnataka
Airtel,Outdoor,4G,1,Poor Voice Quality,28.573872,77.14017,NCT
RJio,Travelling,4G,1,Poor Voice Quality,32.55469,76.13938,NA
Vodafone,Indoor,3G,5,Satisfactory,13.0381471,80.2158204,Tamil Nadu
RJio,Indoor,4G,2,Poor Voice Quality,25.59299358,85.1396204,Bihar
Vodafone,Outdoor,Unknown,5,Satisfactory,22.70218386,88.38264982,West Bengal
RJio,Indoor,4G,5,Satisfactory,20.70702961,83.49191009,Odisha
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Idea,Indoor,4G,2,Poor Voice Quality,12.04649408,75.52380203,Kerala
Vodafone,Outdoor,Unknown,5,Satisfactory,22.70218386,88.38264982,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,1,Poor Voice Quality,22.53320952,88.37916356,West Bengal
Airtel,Indoor,4G,3,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,26.9221654,75.6925688,Rajasthan
RJio,Indoor,4G,1,Poor Voice Quality,23.45090369,87.45007488,West Bengal
RJio,Indoor,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Poor Voice Quality,25.5930476,85.1398484,Bihar
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,1,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,3G,4,Satisfactory,23.092348,70.182014,Gujarat
Vodafone,Outdoor,Unknown,5,Satisfactory,22.70218386,88.38264982,West Bengal
RJio,Travelling,4G,2,Poor Voice Quality,28.70085276,77.19898002,NCT
RJio,Indoor,4G,3,Satisfactory,19.0427859,72.8622066,Maharashtra
RJio,Outdoor,3G,4,Satisfactory,23.787731,91.26372,Tripura
Airtel,Travelling,4G,5,Satisfactory,18.3135368,79.1790882,Telangana
Airtel,Travelling,4G,5,Satisfactory,18.4219203,79.1352131,Telangana
Airtel,Travelling,4G,5,Satisfactory,18.4219203,79.1352131,Telangana
Airtel,Travelling,4G,5,Satisfactory,18.4219203,79.1352131,Telangana
Airtel,Travelling,4G,5,Satisfactory,18.4219203,79.1352131,Telangana
Airtel,Travelling,4G,1,Poor Voice Quality,12.33243349,79.77817035,Tamil Nadu
Airtel,Indoor,4G,1,Poor Voice Quality,22.53320952,88.37916356,West Bengal
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
RJio,Travelling,4G,4,Satisfactory,32.55469,76.13938,NA
Idea,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,1,Poor Voice Quality,28.573872,77.14017,NCT
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,23.0861242,72.6066319,Gujarat
Airtel,Outdoor,4G,1,Call Dropped,-1,-1,NA
Airtel,Outdoor,3G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,19.0287836,72.8617925,Maharashtra
RJio,Travelling,4G,3,Satisfactory,32.55469,76.13938,NA
RJio,Outdoor,4G,4,Satisfactory,19.0287836,72.8617925,Maharashtra
RJio,Indoor,4G,1,Poor Voice Quality,10.01464698,76.36828092,Kerala
Vodafone,Outdoor,3G,4,Satisfactory,23.092304,70.18207,Gujarat
RJio,Outdoor,4G,5,Satisfactory,13.0419658,80.2185808,Tamil Nadu
RJio,Indoor,4G,3,Satisfactory,22.31697927,88.22660479,West Bengal
RJio,Indoor,4G,5,Satisfactory,25.46148103,81.87150935,Uttar Pradesh
Idea,Outdoor,3G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,23.0009916,72.5887489,Gujarat
Airtel,Indoor,4G,3,Satisfactory,27.79411739,76.63572444,Rajasthan
Vodafone,Outdoor,3G,4,Satisfactory,23.092304,70.18207,Gujarat
RJio,Travelling,4G,4,Satisfactory,22.6203369,88.39273466,West Bengal
Idea,Indoor,3G,1,Poor Voice Quality,21.1786213,72.8672404,Gujarat
Vodafone,Outdoor,3G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,20.70269516,83.48570597,Odisha
Airtel,Indoor,4G,3,Satisfactory,27.79411739,76.63572444,Rajasthan
Vodafone,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Outdoor,4G,3,Satisfactory,19.69665833,72.769615,Maharashtra
RJio,Indoor,4G,1,Call Dropped,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,25.46148103,81.87150935,Uttar Pradesh
Vodafone,Outdoor,3G,4,Satisfactory,23.092304,70.18207,Gujarat
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,3G,3,Satisfactory,-1,-1,NA
Airtel,Indoor,3G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,3,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,3G,4,Satisfactory,26.860176,80.90965,Uttar Pradesh
Airtel,Outdoor,3G,5,Satisfactory,26.871449,80.89789,Uttar Pradesh
Airtel,Outdoor,Unknown,5,Satisfactory,21.3346218,70.8401087,Gujarat
