Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Vodafone,Indoor,4G,5,Satisfactory,27.16219775,75.71131319,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,27.16219775,75.71131319,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,27.16219775,75.71131319,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,27.16219775,75.71131319,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,27.16219775,75.71131319,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,27.16219775,75.71131319,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,27.16219775,75.71131319,Rajasthan
Vodafone,Travelling,4G,5,Satisfactory,27.16219775,75.71131319,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,27.16219775,75.71131319,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,27.16219775,75.71131319,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,27.16219775,75.71131319,Rajasthan
Vodafone,Indoor,4G,5,Satisfactory,27.16196146,75.71130529,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,27.16196146,75.71130529,Rajasthan
Vodafone,Indoor,3G,5,Satisfactory,27.16196146,75.71130529,Rajasthan
Airtel,Travelling,4G,1,Call Dropped,18.62203107,73.87087456,Maharashtra
Vodafone,Travelling,4G,4,Satisfactory,18.4373786,73.1215332,Maharashtra
BSNL,Indoor,3G,1,Call Dropped,18.5113829,73.845501,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,-1,-1,N/A-1
RJio,Indoor,4G,4,Satisfactory,19.12907059,72.92948486,Maharashtra
Airtel,Travelling,4G,2,Call Dropped,22.82915204,88.38058575,West Bengal
RJio,Indoor,4G,5,Satisfactory,18.5441969,73.9244088,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,17.251748951,80.163352578,Telangana
RJio,Outdoor,4G,4,Satisfactory,17.251748951,80.163352578,Telangana
Vodafone,Indoor,2G,4,Satisfactory,-1,-1,N/A-1
BSNL,Indoor,Unknown,4,Satisfactory,20.30437691,85.85093519,Odisha
Idea,Indoor,Unknown,1,Poor Voice Quality,18.5719562,73.7767971,Maharashtra
Idea,Indoor,4G,1,Poor Voice Quality,18.5719562,73.7767971,Maharashtra
Idea,Indoor,4G,2,Poor Voice Quality,18.5719562,73.7767971,Maharashtra
Idea,Indoor,4G,1,Poor Voice Quality,18.5700838,73.7733694,Maharashtra
RJio,Indoor,4G,3,Poor Voice Quality,18.4662084,73.8805293,Maharashtra
Idea,Indoor,4G,4,Satisfactory,18.4662819,73.8805453,Maharashtra
Idea,Indoor,Unknown,3,Poor Voice Quality,18.4662227,73.8803407,Maharashtra
RJio,Indoor,4G,3,Poor Voice Quality,18.4653065,73.8801139,Maharashtra
BSNL,Indoor,3G,3,Satisfactory,22.58046609,88.46641166,West Bengal
RJio,Indoor,4G,3,Poor Voice Quality,18.4653065,73.8801139,Maharashtra
Idea,Indoor,4G,3,Poor Voice Quality,18.4663066,73.8806107,Maharashtra
Idea,Indoor,4G,4,Satisfactory,18.4663066,73.8806107,Maharashtra
Idea,Indoor,Unknown,4,Satisfactory,18.4663066,73.8806107,Maharashtra
Airtel,Indoor,3G,3,Poor Voice Quality,17.3691675,78.5161236,Telangana
Vodafone,Indoor,4G,4,Satisfactory,-1,-1,N/A-1
Idea,Outdoor,3G,3,Poor Voice Quality,17.3691675,78.5161236,Telangana
RJio,Outdoor,Unknown,4,Satisfactory,17.51295973,78.47576431,Telangana
RJio,Indoor,4G,5,Satisfactory,28.5332519,77.2167458,NCT
RJio,Indoor,4G,4,Satisfactory,19.12907059,72.92948486,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,28.75030242,77.1381715,NCT
BSNL,Indoor,2G,1,Poor Voice Quality,-1,-1,N/A-1
RJio,Indoor,4G,4,Satisfactory,19.1293265,72.9298777,Maharashtra
Airtel,Outdoor,Unknown,2,Poor Voice Quality,-1,-1,N/A-1
Airtel,Indoor,Unknown,5,Satisfactory,26.924888333,75.745023333,Rajasthan
Airtel,Indoor,Unknown,5,Satisfactory,26.943141667,75.759931667,Rajasthan
Airtel,Indoor,Unknown,5,Satisfactory,26.941921667,75.760366667,Rajasthan
Airtel,Indoor,Unknown,5,Satisfactory,26.941921667,75.760366667,Rajasthan
Airtel,Indoor,Unknown,5,Satisfactory,26.955835,75.738831667,Rajasthan
Airtel,Indoor,Unknown,5,Satisfactory,26.955835,75.738831667,Rajasthan
